id|Question|Answer_1
840|Quán karaoke, quán cafe vẫn tiếp tục hoạt động khi đã công bố dịch bệnh trên cả nước và có chỉ đạo tạm dừng hoạt động của cơ quan có thẩm quyền thì bị xử phạt hành chính như thế nào?|"Khoản 4 Điều 11 Nghị định số 176/2013/NĐ-CP ngày 14/11/2013 của Chính phủ về xử phạt vi phạm hành chính trong lĩnh vực y tế quy định việc phạt tiền từ 5.000.000 đồng đến 10.000.000 đồng đối với một trong các hành vi: không thực hiện quyết định áp dụng biện pháp tạm đình chỉ hoạt động của cơ sở dịch vụ ăn uống công cộng có nguy cơ làm lây truyền bệnh dịch tại vùng có dịch; không thực hiện quyết định áp dụng biện pháp cấm kinh doanh, sử dụng loại thực phẩm là trung gian truyền bệnh; không thực hiện quyết định áp dụng biện pháp hạn chế tập trung đông người hoặc tạm đình chỉ hoạt động kinh doanh, dịch vụ tại nơi công cộng.

Như vậy, theo Nghị định số 176/2013/NĐ-CP, quán karaoke, quán cafe vẫn tiếp tục hoạt động khi đã công bố dịch bệnh trên cả nước và có chỉ đạo dừng hoạt động thì bị phạt từ 5.000.000 đồng đến 10.000.000 đồng."
3894|Đưa mẹ đến bệnh viện tái khám, tôi có vi phạm Chỉ thị 16?|"Trước diễn biến phức tạp của dịch Covid-19, nhằm hạn chế lây lan, TP.HCM đã ban hành nhiều văn bản để giãn cách xã hội theo Chỉ thị 16 của Thủ tướng.

Từ ngày 23/7, UBND TP.HCM tăng cường mạnh mẽ các biện pháp giãn cách xã hội, yêu cầu người dân chỉ ra khỏi nhà trong trường hợp thực sự cần thiết.

Quy định hiện hành về giãn cách xã hội trên địa bàn TP.HCM đã loại trừ trường hợp người dân được phép ra khỏi nhà để đi khám chữa bệnh. Do đó, việc bạn tự đưa mẹ đi tái khám bằng phương tiện cá nhân là không đúng quy định và có thể bị xử phạt vi phạm hành chính theo Nghị định 117 của Chính phủ với mức 1-3 triệu đồng.

Sở GTVT TP. HCM đã cấp phép cho một số xe taxi của hãng Mai Linh và Vinasun được phép hoạt động, trong đó có mục đích vận chuyển người từ nhà đến cơ sở y tế hoặc ngược lại. Luật sư tư vấn bạn có thể liên hệ hãng taxi Mai Linh (SĐT tổng đài 1055), hãng taxi Vinasun (SĐT tổng đài 02838 27 27 27) để đưa mẹ đi tái khám. Khi di chuyển, người đi khám bệnh cần chuẩn bị giấy tờ tùy thân và hồ sơ tái khám.

Ở bối cảnh hiện tại, luật sư cũng khuyến nghị trong trường hợp chưa thực sự cần thiết, bạn có thể liên hệ với cơ sở y tế để dời lịch tái khám. Nếu mẹ bạn đang ở trong khu phong tỏa, bạn có thể liên hệ với 115 để được xem xét, hỗ trợ trong trường hợp thực sự cần thiết phải tái khám."
4046|Từ TP.HCM về Hà Nội, tôi có phải cách ly tập trung không?|"CDC Hà Nội vừa đưa ra hướng dẫn người về Hà Nội từ các tỉnh, thành phố có bệnh nhân, ổ dịch diễn biến phức tạp căn cứ theo Công văn hỏa tốc số 181/SYT-NVY của Sở Y tế Hà Nội.

Theo đó, người về Hà Nội từ các tỉnh, thành phố có dịch phải thực hiện khai báo y tế theo 2 cách: khai báo online bằng phần mềm tokhaiyte.vn và khai báo trực tiếp tại trạm y tế hoặc Tổ Covid cộng đồng.

Sau đó, những người này sẽ được phân thành 3 trường hợp. Cụ thể:

- Trường hợp 1: Những người không có triệu chứng, không có yếu tố liên quan được khuyến cáo tự theo dõi sức khỏe tại nhà, hạn chế tiếp xúc, không đến các nơi đông người trong vòng 14 ngày tính từ ngày về.

Nếu có biểu hiện ho, sốt, khó thở, những người này được coi như ca bệnh nghi ngờ, lấy mẫu chuyển cách ly, điều trị tại cơ sở y tế.

- Trường hợp 2: Người không có triệu chứng, có yếu tố liên quan (từng đến điểm phong tỏa) sẽ được lấy mẫu xét nghiệm và tự theo dõi sức khỏe tại nhà đủ 14 ngày tính từ ngày về.

Nếu có biểu hiện ho, sốt, khó thở, những người này được coi như ca bệnh nghi ngờ, lấy mẫu chuyển cách ly, điều trị tại cơ sở y tế.

- Trường hợp 3: Có triệu chứng nghi ngờ (ho, sốt, khó thở, mệt mỏi...) hoặc có liên quan, tiếp xúc F0/F1... sẽ được lấy mẫu, chuyển cách ly tại cơ sở y tế, cách ly tập trung hoặc tại nhà theo hướng dẫn."
2192|"Tôi bị dị ứng mũi, hay bị hắt hơi khi có thay đổi thời tiết, thỉnh thoảng mẩn ngứa khi gặp gió hoặc bụi. Tuy nhiên, tôi chưa dùng các thuốc chống dị ứng nào.
Ngoài ra, huyết áp của tôi không ổn định, đeo thiết bị holter huyết áp thì vào lúc nghỉ ngơi khoảng 120/80, lúc đi trên đường hoặc lo lắng huyết áp 140/90. Tuy nhiên, bác sĩ chưa kê đơn thuốc uống mà khuyến nghị tập thể dục nâng cao thể lực.
Vậy tôi có được tiêm vaccine không, nếu được nên tiêm loại vaccine nào?"| Chào anh,  Anh có dị ứng thời tiết không phải điều trị và huyết áp ổn định có thể tiêm ngừa vaccine Covid-19. Anh nên tiêm tại khối bệnh viện hoặc các cơ sở y tế có đủ năng lực hồi sức cấp cứu ban đầu. Anh có thể tiêm tất cả các loại vaccine Covid-19 khi có đủ điều kiện. Xin cảm ơn câu hỏi của anh. Cảm ơn!
978|Khi nào tôi cần phải kiểm dịch?|"Nếu quý vị đã tiếp xúc gần với người mắc COVID-19, quý vị phải* kiểm dịch trong 10 ngày.
* Quý vị không cần phải kiểm dịch nếu không có triệu chứng của COVID-19 VÀ đã được chích ngừa đầy đủ hoặc có kết quả
xét nghiệm COVID-19 dương tính trong 3 tháng qua (90 ngày) và đã khỏi bệnh (tức là quý vị đã hoàn thành thời gian cách
ly). Để biết thêm thông tin chi tiết, truy cập vào trang ph.lacounty.gov/covidquarantine"
1337|Tôi không tiêm được vaccine uốn ván (sau khi test, bác sĩ không cho tiêm), nhưng có tiêm được một số vaccine khác (siêu vi B). Tôi có tiêm được vaccine ngừa Covid-19 không? Rất mong nhận được tư vấn của chuyên gia, bác sĩ.|" chào anh, chị 
Theo thông tin cung cấp thì anh/chị vẫn có thể được tiêm ngừa vaccine Covid-19 nếu không có vấn đề chống chỉ định/hoãn tiêm nào khác. Khi khám, anh/chị cần thông báo cho bác sĩ các thông tin liên quan đến bệnh lý để bác sĩ đánh giá tình trạng sức khỏe cũng như có những tư vấn cụ thể. Bác sĩ sẽ chỉ định tiêm chủng nếu sức khỏe của anh/chị đạt các tiêu chuẩn mà Bộ Y tế đưa ra, điều quan trọng là sau khi tiêm chủng cần tuân thủ theo đúng hướng dẫn của bác sĩ về theo dõi các phản ứng sau tiêm chủng."
3593|Chào bác sĩ! Bác sĩ cho em hỏi 2 vấn đề trước khi tiêm vaccine Covid-19 với ạ. Thứ nhất, em đang mang thai được 23 tuần rồi. Thứ hai, mẹ em năm nay 60 tuổi, có tiền sử là hen suyễn và tiểu đường... Vậy bác sĩ cho em hỏi với trường hợp của em và mẹ thì có được chích vacccine Covid-19 không ạ? Em cảm ơn!| Chào chị,  Theo hướng dẫn của Bộ Y tế, chị đang mang thai nên chị sẽ phải trì hoãn việc tiêm chủng vaccine Covid-19. Trường hợp mẹ của chị có bệnh hen suyễn và tiểu đường đã ổn định, các bác sĩ sẽ chỉ định tiêm chủng vaccine Covid-19 sau khi đã được đánh giá tình trạng sức khỏe ổn định.  Chúc chị và mẹ nhiều sức khỏe. Trân trọng!
1379|Tôi mới bị nứt xương ngón chân và phải uống thuốc bổ sung canxi và bao tử. Tôi có thể tham gia tiêm vaccine Covid-19 được không? Cảm ơn bác sĩ.|" Thuốc bổ sung canxi và thuốc bao tử không thuộc tiêu chuẩn hoãn tiêm hay chống chỉ định tiêm chủng vaccine Covid-19. Theo hướng dẫn của Bộ Y tế nếu hiện tại tình trạng bệnh dạ dày của chị ổn định tức không có trong giai đoạn cấp thchị vẫn được tiêm chủng vaccine Covid-19. Chị vẫn tiếp tục uống thuốc bổ sung Canxi và thuốc dạ dày sau khi tiêm vaccine Covid-19 nếu có chỉ định. Tuy nhiên, sau khi tiêm chủng chị cần tuân thủ theo đúng hướng dẫn của bác sĩ về theo dõi các phản ứng sau tiêm.
Chúc chị sức khỏe. Trân trọng!"
909|Vắc-xin có giúp bảo vệ chống lại sự lây nhiễm không mang triệu chứng và ngăn chặn sự lây lan virus của những người đã được tiêm phòng không?|Có. Các cuộc nghiên cứu cho thấy vắc-xin cực kỳ hiệu quả trong việc ngăn chặn COVID-19 ở những người đã được tiêm phòng. Vắc-xin cũng rất hiệu quả trong việc ngăn chặn sự lây nhiễm không mang triệu chứng. Khi những người đã được tiêm phòng bị nhiễm bệnh, lượng virus trong chất tiết của họ là rất thấp. Nói chung, vắc-xin không chỉ bảo vệ bạn mà còn bảo vệ người khác.
3184|"Tôi năm nay 31 tuổi, có hai bệnh lý nền là viêm đa xoang và trào ngược dạ dày. Tôi có hai lần phải tiêm huyết thanh kháng uốn ván do tai nạn nghề nghiệp. Lần đầu chỉ tiêm huyết thanh, cơ thể không phản ứng gì. Lần thứ hai tiêm thử huyết thanh, tôi nổi mẩn vùng thử nhưng sau đó tôi vẫn được tiêm cả huyết thanh và mũi uốn ván một, cơ thể không phản ứng gì.

Sau một tháng, tôi tiếp tục tiêm mũi uốn ván 2. Sau 2-3 ngày, cơ thể bắt đầu nổi mề đay và ngứa, tôi có đến bệnh viện và bác sĩ kê cho thuốc uống, qua 1-2 ngày hết ngứa và mề đay. Vậy với các bệnh lý nền và tiền sử dị ứng như vậy, tôi có thể tiêm được vaccine Covid-19 không ạ? Rất mong nhận được hồi âm từ bác sĩ. Tôi xin chân thành cảm ơn."|" Chào anh,
Với các vấn đề mà anh đã trình bày, anh vẫn tiêm được vaccine Covid-19, tuy nhiên theo quyết định 2995 của Bộ Y tế. Anh nên chọn các đơn vị có đủ cơ sở cấp cứu ban đầu để tiêm vaccine Covid-19. Chúc anh nhiều sức khỏe. Trân trọng!"
1191|Tôi có tiền sử viêm gan siêu vi B, xuất huyết giảm tiểu cầu đã phẫu thuật cắt lá lách năm 1999. Năm 2000, tôi được chẩn đoán cơn đau thắt ngực, thiếu máu cơ tim, rối loạn lo âu. Tôi có tiêm vaccine Covid-19 được không? Xin cảm ơn bác sĩ tư vấn!|" Chào chị,
Trường hợp của chị cần đến các bệnh viên chuyên khoa để được tái khám và xác định tình trạng sức khỏe hiện tại, sau đó tùy thuộc vào tình trạng sức khỏe, các bác sĩ khám sàng lọc sẽ tư vấn về việc tiêm ngừa vaccine Covid-19.
Cảm ơn câu hỏi của chị. Trân trọng!"
2706|Tôi muốn tiêm vaccine Covid-19 phải đến đâu để được tiêm? Tôi muốn đăng ký tiêm vaccine Covid-19 cho cả gia đình. Cảm ơn bác sĩ.|" Chào anh/chị,
Hiện tại chính phủ và Bộ Y tế vẫn đang triển khai tiêm cho các đối tượng được ưu tiên, vì vậy nếu anh/chị thuộc diện được tiêm theo chính sách thì có thể đăng ký tại nơi mình sinh sống hoặc nơi mình công tác. Ngoài ra nếu chưa thuộc nhóm đối tương ưu tiên theo NĐ 21-CP thì anh/chị vui lòng chờ hoặc đăng ký nhu cầu của mình qua hệ thống tổng đài VNVC, ngay khi có thể được đáp ứng và cho phép của Bộ Y tế về cơ chế tiêm dịch vụ chúng tôi sẽ thông báo và mời đến tiêm.
Cảm ơn câu hỏi của anh/chị. Trân trọng!"
4240|Công dân Hoa Kỳ có phải cách ly nếu chính phủ Việt Nam yêu cầu hay không?|"Đoàn Ngoại giao Hoa Kỳ tại Việt Nam xin lưu ý đến công dân Hoa Kỳ rằng khi đến thăm hoặc lưu trú tại Việt Nam cần phải tuân thủ pháp luật và quy định của nước sở tại. Chúng tôi khuyến cáo công dân Hoa Kỳ nên tuân thủ các yêu cầu xét nghiệm và cách ly của Việt Nam. Đại sứ quán và Lãnh sự quán Hoa Kỳ không thể can thiệp vào các quy định cách ly kiểm dịch của chính phủ Việt Nam và cũng không thể cấp giấy tờ miễn yêu cầu cách ly đối với công dân Hoa Kỳ đang phải cách ly kiểm dịch tại Việt Nam. Xin lưu ý chính phủ Việt Nam sẽ xử phạt nặng các trường hợp vi phạm. Để biết thêm chi tiết, vui lòng tham khảo “Câu hỏi: Đại sứ quán/Tổng Lãnh sự quán có thể làm gì cho tôi nếu tôi bị buộc phải cách ly?” và “Câu hỏi:  Công dân Hoa Kỳ xuất trình Giấy chứng nhận tiêm chủng cho quan chức địa phương như thế nào khi cách ly?” trên trang Câu hỏi Thường gặp của chúng tôi.
Toàn bộ hành khách hiện được phép nhập cảnh Việt Nam, bao gồm công dân Việt Nam và các trường hợp ngoại lệ như ngoại giao, công vụ, chuyên gia, lao động bậc cao, nhà đầu tư, nhân viên các dự án trọng điểm theo quyết định của Chính phủ Việt Nam và thân nhân họ đều phải cách ly khi nhập cảnh. Để biết thông tin chi tiết về các cơ sở cách ly theo quy định, vui lòng xem trang web của chính phủ Việt Nam tại đây. Công dân Hoa Kỳ nếu có câu hỏi về chính sách này vui lòng liên hệ trực tiếp đơn vị tuyển dụng lao động hoặc cơ quan, tổ chức bảo lãnh.
Tại Việt Nam, các cá nhân gần đây có đến các vùng có dịch nơi đang áp dụng quy định giãn cách xã hội có thể bị yêu cầu cách ly và xét nghiệm COVID-19 bắt buộc khi đi các tỉnh thành khác. 
Từ ngày 4/8, Việt Nam giảm thời gian cách ly tập trung xuống còn 7 ngày đối với những người nhập cảnh đã được tiêm vắc-xin COVID-19 đầy đủ.  Người nhập cảnh chưa tiêm vắc-xin đầy đủ tiếp tục được yêu cầu cách ly 14 ngày.  Thời gian cách ly 14 ngày cũng được áp dụng cho các ca COVID-19 trong nước, và bất cứ trường hợp nào nguy cơ cao (chẳng hạn những người gần đây có tiếp xúc với bệnh nhân COVID-19 hoặc gần đây từng tới các vùng dịch). Xin lưu ý chính phủ Việt Nam có thể kéo dài thời gian cách ly hoặc yêu cầu hạn chế đi lại sau cách ly nếu cần thiết để giảm nguy cơ lây lan dịch bệnh. Công dân Hoa Kỳ có câu hỏi về vấn đề này vui lòng liên hệ trực tiếp các cơ quan có thẩm quyền của Việt Nam. Đoàn Ngoại giao Hoa Kỳ tại Việt Nam không thể can thiệp vào các chính sách này.
Những người nhập cảnh Việt Nam phải trả mọi chi phí xét nghiệm và cách ly bắt buộc. Để biết thêm thông tin, vui lòng xem trang web của chính phủ Việt Nam tại đây.
Từ ngày 25/8, cha mẹ hoặc người giám hộ được đi cùng trẻ đến cơ sở y tế điều trị COVID-19 hoặc cơ sở cách ly tập trung."
